"","Datetime","Site","Temp","Longitude","Latitude"
"366",2023-02-10 03:59:53,"Sawtell",24.75,153.108782,-30.375104
"367",2023-02-10 04:09:53,"Sawtell",24.75,153.108782,-30.375104
"368",2023-02-10 04:19:53,"Sawtell",24.79,153.108782,-30.375104
"369",2023-02-10 04:29:53,"Sawtell",24.75,153.108782,-30.375104
"370",2023-02-10 04:39:53,"Sawtell",24.75,153.108782,-30.375104
"371",2023-02-10 04:49:53,"Sawtell",24.75,153.108782,-30.375104
"372",2023-02-10 04:59:53,"Sawtell",24.71,153.108782,-30.375104
"373",2023-02-10 05:09:53,"Sawtell",24.75,153.108782,-30.375104
"374",2023-02-10 05:19:53,"Sawtell",24.75,153.108782,-30.375104
"375",2023-02-10 05:29:53,"Sawtell",24.75,153.108782,-30.375104
"376",2023-02-10 05:39:53,"Sawtell",24.75,153.108782,-30.375104
"377",2023-02-10 05:49:53,"Sawtell",24.75,153.108782,-30.375104
"378",2023-02-10 05:59:53,"Sawtell",24.75,153.108782,-30.375104
"379",2023-02-10 06:09:53,"Sawtell",24.71,153.108782,-30.375104
"380",2023-02-10 06:19:53,"Sawtell",24.71,153.108782,-30.375104
"381",2023-02-10 06:29:53,"Sawtell",24.75,153.108782,-30.375104
"382",2023-02-10 06:39:53,"Sawtell",24.75,153.108782,-30.375104
"383",2023-02-10 06:49:53,"Sawtell",24.71,153.108782,-30.375104
"384",2023-02-10 06:59:53,"Sawtell",24.75,153.108782,-30.375104
"385",2023-02-10 07:09:53,"Sawtell",24.71,153.108782,-30.375104
"386",2023-02-16 11:00:00,"Forster",23,152.521732,-32.179135
"387",2023-02-17 15:00:00,"Forster",23,152.521732,-32.179135
"388",2023-02-19 09:00:00,"Forster",23,152.521732,-32.179135
"389",2023-02-21 18:09:41,"Shellharbour",23.72,150.885944,-34.593712
"390",2023-02-21 18:19:42,"Shellharbour",23.72,150.885944,-34.593712
"391",2023-02-21 18:29:43,"Shellharbour",23.72,150.885944,-34.593712
"392",2023-02-21 18:39:44,"Shellharbour",23.64,150.885944,-34.593712
"393",2023-02-21 18:49:45,"Shellharbour",23.59,150.885944,-34.593712
"394",2023-02-21 18:59:46,"Shellharbour",23.64,150.885944,-34.593712
"395",2023-02-21 19:09:47,"Shellharbour",23.68,150.885944,-34.593712
"396",2023-02-21 19:19:48,"Shellharbour",23.68,150.885944,-34.593712
"397",2023-02-21 19:29:49,"Shellharbour",23.64,150.885944,-34.593712
"398",2023-02-21 19:39:50,"Shellharbour",23.68,150.885944,-34.593712
"399",2023-02-21 19:49:51,"Shellharbour",23.68,150.885944,-34.593712
"400",2023-02-21 19:59:52,"Shellharbour",23.68,150.885944,-34.593712
"401",2023-02-21 20:09:53,"Shellharbour",23.64,150.885944,-34.593712
"402",2023-02-21 20:19:54,"Shellharbour",23.59,150.885944,-34.593712
"403",2023-02-21 20:29:55,"Shellharbour",23.59,150.885944,-34.593712
"404",2023-02-21 20:39:56,"Shellharbour",23.59,150.885944,-34.593712
"405",2023-02-21 20:49:57,"Shellharbour",23.55,150.885944,-34.593712
"406",2023-02-21 20:59:58,"Shellharbour",23.59,150.885944,-34.593712
"407",2023-02-21 21:09:59,"Shellharbour",23.51,150.885944,-34.593712
"408",2023-02-21 21:20:00,"Shellharbour",23.51,150.885944,-34.593712
"409",2023-02-21 21:30:01,"Shellharbour",23.59,150.885944,-34.593712
"410",2023-02-21 21:40:02,"Shellharbour",23.59,150.885944,-34.593712
"411",2023-02-21 21:50:03,"Shellharbour",23.51,150.885944,-34.593712
"412",2023-02-21 22:00:04,"Shellharbour",23.55,150.885944,-34.593712
"413",2023-02-21 22:10:05,"Shellharbour",23.51,150.885944,-34.593712
"414",2023-02-21 22:20:06,"Shellharbour",23.51,150.885944,-34.593712
"415",2023-02-21 22:30:07,"Shellharbour",23.46,150.885944,-34.593712
"416",2023-02-21 22:40:08,"Shellharbour",23.46,150.885944,-34.593712
"417",2023-02-21 22:50:09,"Shellharbour",23.42,150.885944,-34.593712
"418",2023-02-21 23:00:10,"Shellharbour",23.42,150.885944,-34.593712
"419",2023-02-21 23:10:11,"Shellharbour",23.38,150.885944,-34.593712
"420",2023-02-21 23:20:12,"Shellharbour",23.38,150.885944,-34.593712
"421",2023-02-21 23:30:13,"Shellharbour",23.38,150.885944,-34.593712
"422",2023-02-21 23:40:14,"Shellharbour",23.34,150.885944,-34.593712
"423",2023-02-21 23:50:15,"Shellharbour",23.34,150.885944,-34.593712
"424",2023-02-22 00:00:16,"Shellharbour",23.29,150.885944,-34.593712
"425",2023-02-22 00:10:17,"Shellharbour",23.34,150.885944,-34.593712
"426",2023-02-22 00:20:18,"Shellharbour",23.34,150.885944,-34.593712
"427",2023-02-22 00:30:19,"Shellharbour",23.34,150.885944,-34.593712
"428",2023-02-22 00:40:20,"Shellharbour",23.29,150.885944,-34.593712
"429",2023-02-22 00:50:21,"Shellharbour",23.34,150.885944,-34.593712
"430",2023-02-22 01:00:22,"Shellharbour",23.34,150.885944,-34.593712
"431",2023-02-22 01:10:23,"Shellharbour",23.25,150.885944,-34.593712
"432",2023-02-22 01:20:24,"Shellharbour",23.25,150.885944,-34.593712
"433",2023-02-22 01:30:25,"Shellharbour",23.25,150.885944,-34.593712
"434",2023-02-22 01:40:26,"Shellharbour",23.25,150.885944,-34.593712
"435",2023-02-22 01:50:27,"Shellharbour",23.25,150.885944,-34.593712
"436",2023-02-22 02:00:28,"Shellharbour",23.25,150.885944,-34.593712
"437",2023-02-22 02:10:29,"Shellharbour",23.25,150.885944,-34.593712
"438",2023-02-22 02:20:30,"Shellharbour",23.16,150.885944,-34.593712
"439",2023-02-22 02:30:31,"Shellharbour",23.16,150.885944,-34.593712
"440",2023-02-22 02:40:32,"Shellharbour",23.12,150.885944,-34.593712
"441",2023-02-22 02:50:33,"Shellharbour",23.12,150.885944,-34.593712
"442",2023-02-22 03:00:34,"Shellharbour",23.08,150.885944,-34.593712
"443",2023-02-22 03:10:35,"Shellharbour",23.08,150.885944,-34.593712
"444",2023-02-22 03:20:36,"Shellharbour",23.08,150.885944,-34.593712
"445",2023-02-22 03:30:37,"Shellharbour",23.08,150.885944,-34.593712
"446",2023-02-22 03:40:38,"Shellharbour",23.03,150.885944,-34.593712
"447",2023-02-22 03:50:39,"Shellharbour",23.03,150.885944,-34.593712
"448",2023-02-22 04:00:40,"Shellharbour",22.99,150.885944,-34.593712
"449",2023-02-22 04:10:41,"Shellharbour",23.03,150.885944,-34.593712
"450",2023-02-22 04:20:42,"Shellharbour",22.99,150.885944,-34.593712
"451",2023-02-22 04:30:43,"Shellharbour",22.91,150.885944,-34.593712
"452",2023-02-22 04:40:44,"Shellharbour",22.91,150.885944,-34.593712
"453",2023-02-22 04:50:45,"Shellharbour",22.91,150.885944,-34.593712
"454",2023-02-22 05:00:46,"Shellharbour",22.91,150.885944,-34.593712
"455",2023-02-22 05:10:47,"Shellharbour",22.86,150.885944,-34.593712
"456",2023-02-22 05:20:48,"Shellharbour",22.86,150.885944,-34.593712
"457",2023-02-22 05:30:49,"Shellharbour",22.86,150.885944,-34.593712
"458",2023-02-22 05:40:50,"Shellharbour",22.82,150.885944,-34.593712
"459",2023-02-22 05:50:51,"Shellharbour",22.91,150.885944,-34.593712
"460",2023-02-22 06:00:52,"Shellharbour",22.91,150.885944,-34.593712
"461",2023-02-22 06:10:53,"Shellharbour",22.86,150.885944,-34.593712
"462",2023-02-22 06:20:54,"Shellharbour",22.91,150.885944,-34.593712
"463",2023-02-22 06:30:55,"Shellharbour",22.95,150.885944,-34.593712
"464",2023-02-22 06:40:56,"Shellharbour",22.91,150.885944,-34.593712
"465",2023-02-22 06:50:57,"Shellharbour",22.91,150.885944,-34.593712
"466",2023-02-22 07:00:58,"Shellharbour",22.86,150.885944,-34.593712
"467",2023-02-22 07:10:59,"Shellharbour",22.86,150.885944,-34.593712
"468",2023-02-22 07:21:00,"Shellharbour",22.95,150.885944,-34.593712
"469",2023-02-22 07:31:01,"Shellharbour",22.86,150.885944,-34.593712
"470",2023-02-22 07:41:02,"Shellharbour",22.78,150.885944,-34.593712
"471",2023-02-22 07:51:03,"Shellharbour",22.73,150.885944,-34.593712
"472",2023-02-22 08:01:04,"Shellharbour",22.91,150.885944,-34.593712
"473",2023-02-22 08:11:05,"Shellharbour",22.99,150.885944,-34.593712
"474",2023-02-22 08:21:06,"Shellharbour",22.99,150.885944,-34.593712
"475",2023-02-22 08:31:07,"Shellharbour",22.99,150.885944,-34.593712
"476",2023-02-22 08:41:08,"Shellharbour",22.99,150.885944,-34.593712
"477",2023-02-22 08:51:09,"Shellharbour",23.03,150.885944,-34.593712
"478",2023-02-22 09:01:10,"Shellharbour",23.08,150.885944,-34.593712
"479",2023-02-22 09:11:11,"Shellharbour",23.03,150.885944,-34.593712
"480",2023-02-22 09:21:12,"Shellharbour",23.08,150.885944,-34.593712
"481",2023-02-22 09:31:13,"Shellharbour",23.12,150.885944,-34.593712
"482",2023-02-22 09:41:14,"Shellharbour",23.12,150.885944,-34.593712
"483",2023-02-22 09:51:15,"Shellharbour",23.16,150.885944,-34.593712
"484",2023-02-22 10:01:16,"Shellharbour",23.16,150.885944,-34.593712
"485",2023-02-22 10:11:17,"Shellharbour",23.29,150.885944,-34.593712
"486",2023-02-22 10:21:18,"Shellharbour",23.34,150.885944,-34.593712
"487",2023-02-22 10:31:19,"Shellharbour",23.34,150.885944,-34.593712
"488",2023-02-22 10:41:20,"Shellharbour",23.42,150.885944,-34.593712
"489",2023-02-22 10:51:21,"Shellharbour",23.38,150.885944,-34.593712
"490",2023-02-22 11:01:22,"Shellharbour",23.38,150.885944,-34.593712
"491",2023-02-22 11:11:23,"Shellharbour",23.38,150.885944,-34.593712
"492",2023-02-22 11:21:24,"Shellharbour",23.38,150.885944,-34.593712
"493",2023-02-22 11:31:25,"Shellharbour",23.46,150.885944,-34.593712
"494",2023-02-22 11:41:26,"Shellharbour",23.46,150.885944,-34.593712
"495",2023-02-22 11:51:27,"Shellharbour",23.59,150.885944,-34.593712
"496",2023-02-22 12:01:28,"Shellharbour",23.64,150.885944,-34.593712
"497",2023-02-22 12:11:29,"Shellharbour",23.64,150.885944,-34.593712
"498",2023-02-22 12:21:30,"Shellharbour",23.81,150.885944,-34.593712
"499",2023-02-22 12:31:31,"Shellharbour",23.85,150.885944,-34.593712
"500",2023-02-22 12:41:32,"Shellharbour",23.85,150.885944,-34.593712
"501",2023-02-22 12:51:33,"Shellharbour",23.89,150.885944,-34.593712
"502",2023-02-22 13:01:34,"Shellharbour",23.81,150.885944,-34.593712
"503",2023-02-22 13:11:35,"Shellharbour",23.89,150.885944,-34.593712
"504",2023-02-22 13:21:36,"Shellharbour",23.89,150.885944,-34.593712
"505",2023-02-22 13:31:37,"Shellharbour",23.98,150.885944,-34.593712
"506",2023-02-22 13:41:38,"Shellharbour",23.98,150.885944,-34.593712
"507",2023-02-22 13:51:39,"Shellharbour",24.11,150.885944,-34.593712
"508",2023-02-22 14:01:40,"Shellharbour",24.02,150.885944,-34.593712
"509",2023-02-22 14:11:41,"Shellharbour",24.24,150.885944,-34.593712
"510",2023-02-22 14:21:42,"Shellharbour",24.41,150.885944,-34.593712
"511",2023-02-22 14:31:43,"Shellharbour",24.62,150.885944,-34.593712
"512",2023-02-22 14:41:44,"Shellharbour",24.41,150.885944,-34.593712
"513",2023-02-22 14:51:45,"Shellharbour",24.36,150.885944,-34.593712
"514",2023-02-22 15:01:46,"Shellharbour",24.32,150.885944,-34.593712
"515",2023-02-22 15:11:47,"Shellharbour",24.49,150.885944,-34.593712
"516",2023-02-22 15:21:48,"Shellharbour",24.28,150.885944,-34.593712
"517",2023-02-22 15:31:49,"Shellharbour",24.41,150.885944,-34.593712
"518",2023-02-22 15:41:50,"Shellharbour",24.36,150.885944,-34.593712
"519",2023-02-22 15:51:51,"Shellharbour",24.32,150.885944,-34.593712
"520",2023-02-22 16:01:52,"Shellharbour",24.19,150.885944,-34.593712
"521",2023-02-22 16:11:53,"Shellharbour",24.24,150.885944,-34.593712
"522",2023-02-22 16:21:54,"Shellharbour",24.15,150.885944,-34.593712
"523",2023-02-22 16:31:55,"Shellharbour",24.11,150.885944,-34.593712
"524",2023-02-22 16:41:56,"Shellharbour",24.11,150.885944,-34.593712
"525",2023-02-22 16:51:57,"Shellharbour",24.11,150.885944,-34.593712
"526",2023-02-22 17:01:58,"Shellharbour",24.06,150.885944,-34.593712
"527",2023-02-22 17:11:59,"Shellharbour",24.02,150.885944,-34.593712
"528",2023-02-22 17:22:00,"Shellharbour",23.94,150.885944,-34.593712
"529",2023-02-22 17:32:01,"Shellharbour",23.94,150.885944,-34.593712
"530",2023-02-22 17:42:02,"Shellharbour",24.02,150.885944,-34.593712
"531",2023-02-22 17:52:03,"Shellharbour",23.94,150.885944,-34.593712
"532",2023-02-22 18:02:04,"Shellharbour",23.94,150.885944,-34.593712
"533",2023-02-22 18:12:05,"Shellharbour",23.89,150.885944,-34.593712
"534",2023-02-22 18:22:06,"Shellharbour",23.85,150.885944,-34.593712
"535",2023-02-22 18:32:07,"Shellharbour",23.81,150.885944,-34.593712
"536",2023-02-22 18:42:08,"Shellharbour",23.76,150.885944,-34.593712
"537",2023-02-22 18:52:09,"Shellharbour",23.76,150.885944,-34.593712
"538",2023-02-22 19:02:10,"Shellharbour",23.72,150.885944,-34.593712
"539",2023-02-22 19:12:11,"Shellharbour",23.72,150.885944,-34.593712
"540",2023-02-22 19:22:12,"Shellharbour",23.64,150.885944,-34.593712
"541",2023-02-22 19:32:13,"Shellharbour",23.55,150.885944,-34.593712
"542",2023-02-22 19:42:14,"Shellharbour",23.51,150.885944,-34.593712
"543",2023-02-22 19:52:15,"Shellharbour",23.51,150.885944,-34.593712
"544",2023-02-22 20:02:16,"Shellharbour",23.59,150.885944,-34.593712
"545",2023-02-22 20:12:17,"Shellharbour",23.59,150.885944,-34.593712
"546",2023-02-22 20:22:18,"Shellharbour",23.59,150.885944,-34.593712
"547",2023-02-22 20:32:19,"Shellharbour",23.59,150.885944,-34.593712
"548",2023-02-22 20:42:20,"Shellharbour",23.68,150.885944,-34.593712
"549",2023-02-22 20:52:21,"Shellharbour",23.64,150.885944,-34.593712
"550",2023-02-22 21:02:22,"Shellharbour",23.72,150.885944,-34.593712
"551",2023-02-22 21:12:23,"Shellharbour",23.68,150.885944,-34.593712
"552",2023-02-22 21:22:24,"Shellharbour",23.46,150.885944,-34.593712
"553",2023-02-22 21:32:25,"Shellharbour",23.68,150.885944,-34.593712
"554",2023-02-22 21:42:26,"Shellharbour",23.72,150.885944,-34.593712
"555",2023-02-22 21:52:27,"Shellharbour",23.76,150.885944,-34.593712
"556",2023-02-22 22:02:28,"Shellharbour",23.72,150.885944,-34.593712
"557",2023-02-22 22:12:29,"Shellharbour",23.72,150.885944,-34.593712
"558",2023-02-22 22:22:30,"Shellharbour",23.72,150.885944,-34.593712
"559",2023-02-22 22:32:31,"Shellharbour",23.72,150.885944,-34.593712
"560",2023-02-22 22:42:32,"Shellharbour",23.76,150.885944,-34.593712
"561",2023-02-22 22:52:33,"Shellharbour",23.72,150.885944,-34.593712
"562",2023-02-22 23:02:34,"Shellharbour",23.72,150.885944,-34.593712
"563",2023-02-22 23:12:35,"Shellharbour",23.76,150.885944,-34.593712
"564",2023-02-22 23:22:36,"Shellharbour",23.72,150.885944,-34.593712
"565",2023-02-22 23:32:37,"Shellharbour",23.72,150.885944,-34.593712
"566",2023-02-22 23:42:38,"Shellharbour",23.76,150.885944,-34.593712
"567",2023-02-22 23:52:39,"Shellharbour",23.76,150.885944,-34.593712
"568",2023-02-23 00:02:40,"Shellharbour",23.72,150.885944,-34.593712
"569",2023-02-23 00:12:41,"Shellharbour",23.68,150.885944,-34.593712
"570",2023-02-23 00:22:42,"Shellharbour",23.72,150.885944,-34.593712
"571",2023-02-23 00:32:43,"Shellharbour",23.72,150.885944,-34.593712
"572",2023-02-23 00:42:44,"Shellharbour",23.76,150.885944,-34.593712
"573",2023-02-23 00:52:45,"Shellharbour",23.72,150.885944,-34.593712
"574",2023-02-23 01:02:46,"Shellharbour",23.72,150.885944,-34.593712
"575",2023-02-23 01:12:47,"Shellharbour",23.72,150.885944,-34.593712
"576",2023-02-23 01:22:48,"Shellharbour",23.81,150.885944,-34.593712
"577",2023-02-23 01:32:49,"Shellharbour",23.76,150.885944,-34.593712
"578",2023-02-23 01:42:50,"Shellharbour",23.72,150.885944,-34.593712
"579",2023-02-23 01:52:51,"Shellharbour",23.72,150.885944,-34.593712
"580",2023-02-23 02:02:52,"Shellharbour",23.72,150.885944,-34.593712
"581",2023-02-23 02:12:53,"Shellharbour",23.68,150.885944,-34.593712
"582",2023-02-23 02:22:54,"Shellharbour",23.68,150.885944,-34.593712
"583",2023-02-23 02:32:55,"Shellharbour",23.68,150.885944,-34.593712
"584",2023-02-23 02:42:56,"Shellharbour",23.72,150.885944,-34.593712
"585",2023-02-23 02:52:57,"Shellharbour",23.64,150.885944,-34.593712
"586",2023-02-23 03:02:58,"Shellharbour",23.51,150.885944,-34.593712
"587",2023-02-23 03:12:59,"Shellharbour",23.51,150.885944,-34.593712
"588",2023-02-23 03:23:00,"Shellharbour",23.55,150.885944,-34.593712
"589",2023-02-23 03:33:01,"Shellharbour",23.46,150.885944,-34.593712
"590",2023-02-23 03:43:02,"Shellharbour",23.46,150.885944,-34.593712
"591",2023-02-23 03:53:03,"Shellharbour",23.38,150.885944,-34.593712
"592",2023-02-23 04:03:04,"Shellharbour",23.46,150.885944,-34.593712
"593",2023-02-23 04:13:05,"Shellharbour",23.46,150.885944,-34.593712
"594",2023-02-23 04:23:06,"Shellharbour",23.38,150.885944,-34.593712
"595",2023-02-23 04:33:07,"Shellharbour",23.34,150.885944,-34.593712
"596",2023-02-23 04:43:08,"Shellharbour",23.38,150.885944,-34.593712
"597",2023-02-23 04:53:09,"Shellharbour",23.34,150.885944,-34.593712
"598",2023-02-23 05:03:10,"Shellharbour",23.38,150.885944,-34.593712
"599",2023-02-23 05:13:11,"Shellharbour",23.38,150.885944,-34.593712
"600",2023-02-23 05:23:12,"Shellharbour",23.34,150.885944,-34.593712
"601",2023-02-23 05:33:13,"Shellharbour",23.25,150.885944,-34.593712
"602",2023-02-23 05:43:14,"Shellharbour",23.29,150.885944,-34.593712
"603",2023-02-23 05:53:15,"Shellharbour",23.29,150.885944,-34.593712
"604",2023-02-23 06:03:16,"Shellharbour",23.25,150.885944,-34.593712
"605",2023-02-23 06:13:17,"Shellharbour",23.25,150.885944,-34.593712
"606",2023-02-23 06:23:18,"Shellharbour",23.25,150.885944,-34.593712
"607",2023-02-23 06:33:19,"Shellharbour",23.21,150.885944,-34.593712
"608",2023-02-23 06:43:20,"Shellharbour",23.16,150.885944,-34.593712
"609",2023-02-23 06:53:21,"Shellharbour",23.16,150.885944,-34.593712
"610",2023-02-23 07:03:22,"Shellharbour",23.16,150.885944,-34.593712
"611",2023-02-23 07:13:23,"Shellharbour",23.16,150.885944,-34.593712
"612",2023-02-23 07:23:24,"Shellharbour",23.12,150.885944,-34.593712
"613",2023-02-23 07:33:25,"Shellharbour",23.25,150.885944,-34.593712
"614",2023-02-23 07:43:26,"Shellharbour",23.34,150.885944,-34.593712
"615",2023-02-23 07:53:27,"Shellharbour",23.42,150.885944,-34.593712
"616",2023-02-23 08:03:28,"Shellharbour",23.38,150.885944,-34.593712
"617",2023-02-23 08:13:29,"Shellharbour",23.46,150.885944,-34.593712
"618",2023-02-23 08:23:30,"Shellharbour",23.46,150.885944,-34.593712
"619",2023-02-23 08:33:31,"Shellharbour",23.55,150.885944,-34.593712
"620",2023-02-23 08:43:32,"Shellharbour",23.59,150.885944,-34.593712
"621",2023-02-23 08:53:33,"Shellharbour",23.59,150.885944,-34.593712
"622",2023-02-23 09:03:34,"Shellharbour",23.72,150.885944,-34.593712
"623",2023-02-23 09:13:35,"Shellharbour",23.59,150.885944,-34.593712
"624",2023-02-23 09:23:36,"Shellharbour",23.59,150.885944,-34.593712
"625",2023-02-23 09:33:37,"Shellharbour",23.64,150.885944,-34.593712
"626",2023-02-23 09:43:38,"Shellharbour",23.72,150.885944,-34.593712
"627",2023-02-23 09:53:39,"Shellharbour",23.76,150.885944,-34.593712
"628",2023-02-23 10:03:40,"Shellharbour",23.81,150.885944,-34.593712
"629",2023-02-23 10:13:41,"Shellharbour",23.81,150.885944,-34.593712
"630",2023-02-23 10:23:42,"Shellharbour",23.85,150.885944,-34.593712
"631",2023-02-23 10:33:43,"Shellharbour",23.81,150.885944,-34.593712
"632",2023-02-23 10:43:44,"Shellharbour",23.85,150.885944,-34.593712
"633",2023-02-23 10:53:45,"Shellharbour",23.85,150.885944,-34.593712
"634",2023-02-23 11:03:46,"Shellharbour",23.98,150.885944,-34.593712
"635",2023-02-23 11:13:47,"Shellharbour",23.98,150.885944,-34.593712
"636",2023-02-23 11:23:48,"Shellharbour",24.11,150.885944,-34.593712
"637",2023-02-23 11:33:49,"Shellharbour",24.02,150.885944,-34.593712
"638",2023-02-23 11:43:50,"Shellharbour",24.15,150.885944,-34.593712
"639",2023-02-23 11:53:51,"Shellharbour",24.32,150.885944,-34.593712
"640",2023-02-23 12:03:52,"Shellharbour",24.19,150.885944,-34.593712
"641",2023-02-23 12:13:53,"Shellharbour",24.24,150.885944,-34.593712
"642",2023-02-23 12:23:54,"Shellharbour",24.36,150.885944,-34.593712
"643",2023-02-23 12:33:55,"Shellharbour",24.28,150.885944,-34.593712
"644",2023-02-23 12:43:56,"Shellharbour",24.41,150.885944,-34.593712
"645",2023-02-23 12:53:57,"Shellharbour",24.32,150.885944,-34.593712
"646",2023-02-23 13:03:58,"Shellharbour",24.54,150.885944,-34.593712
"647",2023-02-23 13:13:59,"Shellharbour",24.92,150.885944,-34.593712
"648",2023-02-23 13:24:00,"Shellharbour",24.32,150.885944,-34.593712
"649",2023-02-23 13:34:01,"Shellharbour",25.01,150.885944,-34.593712
"650",2023-02-23 13:44:02,"Shellharbour",25.14,150.885944,-34.593712
"651",2023-02-23 13:54:03,"Shellharbour",24.79,150.885944,-34.593712
"652",2023-02-23 14:04:04,"Shellharbour",24.41,150.885944,-34.593712
"653",2023-02-23 14:14:05,"Shellharbour",24.36,150.885944,-34.593712
"654",2023-02-23 14:24:06,"Shellharbour",24.28,150.885944,-34.593712
"655",2023-02-23 14:34:07,"Shellharbour",24.28,150.885944,-34.593712
"656",2023-02-23 14:44:08,"Shellharbour",24.24,150.885944,-34.593712
"657",2023-02-23 14:54:09,"Shellharbour",24.24,150.885944,-34.593712
"658",2023-02-23 15:04:10,"Shellharbour",24.24,150.885944,-34.593712
"659",2023-02-23 15:14:11,"Shellharbour",24.24,150.885944,-34.593712
"660",2023-02-23 15:24:12,"Shellharbour",24.32,150.885944,-34.593712
"661",2023-02-23 15:34:13,"Shellharbour",24.54,150.885944,-34.593712
"662",2023-02-23 15:44:14,"Shellharbour",24.36,150.885944,-34.593712
"663",2023-02-23 15:54:15,"Shellharbour",24.24,150.885944,-34.593712
"664",2023-02-23 16:04:16,"Shellharbour",24.32,150.885944,-34.593712
"665",2023-02-23 16:14:17,"Shellharbour",24.36,150.885944,-34.593712
"666",2023-02-23 16:24:18,"Shellharbour",24.24,150.885944,-34.593712
"667",2023-02-23 16:34:19,"Shellharbour",24.19,150.885944,-34.593712
"668",2023-02-23 16:44:20,"Shellharbour",24.19,150.885944,-34.593712
"669",2023-02-23 16:54:21,"Shellharbour",24.19,150.885944,-34.593712
"670",2023-02-23 17:04:22,"Shellharbour",24.15,150.885944,-34.593712
"671",2023-02-23 17:14:23,"Shellharbour",24.11,150.885944,-34.593712
"672",2023-02-23 17:24:24,"Shellharbour",24.11,150.885944,-34.593712
"673",2023-02-23 17:34:25,"Shellharbour",24.11,150.885944,-34.593712
"674",2023-02-23 17:44:26,"Shellharbour",24.11,150.885944,-34.593712
"675",2023-02-23 17:54:27,"Shellharbour",24.11,150.885944,-34.593712
"676",2023-02-23 18:04:28,"Shellharbour",24.11,150.885944,-34.593712
"677",2023-02-23 18:14:29,"Shellharbour",24.02,150.885944,-34.593712
"678",2023-02-23 18:24:30,"Shellharbour",24.02,150.885944,-34.593712
"679",2023-02-23 18:34:31,"Shellharbour",23.98,150.885944,-34.593712
"680",2023-02-23 18:44:32,"Shellharbour",23.98,150.885944,-34.593712
"681",2023-02-23 18:54:33,"Shellharbour",23.94,150.885944,-34.593712
"682",2023-02-23 19:04:34,"Shellharbour",23.94,150.885944,-34.593712
"683",2023-02-23 19:14:35,"Shellharbour",23.89,150.885944,-34.593712
"684",2023-02-23 19:24:36,"Shellharbour",23.89,150.885944,-34.593712
"685",2023-02-23 19:34:37,"Shellharbour",23.85,150.885944,-34.593712
"686",2023-02-23 19:44:38,"Shellharbour",23.85,150.885944,-34.593712
"687",2023-02-23 19:54:39,"Shellharbour",23.85,150.885944,-34.593712
"688",2023-02-23 20:04:40,"Shellharbour",23.76,150.885944,-34.593712
"689",2023-02-23 20:14:41,"Shellharbour",23.76,150.885944,-34.593712
"690",2023-02-23 20:24:42,"Shellharbour",23.76,150.885944,-34.593712
"691",2023-02-23 20:34:43,"Shellharbour",23.68,150.885944,-34.593712
"692",2023-02-23 20:44:44,"Shellharbour",23.76,150.885944,-34.593712
"693",2023-02-23 20:54:45,"Shellharbour",23.81,150.885944,-34.593712
"694",2023-02-23 21:04:46,"Shellharbour",23.85,150.885944,-34.593712
"695",2023-02-23 21:14:47,"Shellharbour",23.81,150.885944,-34.593712
"696",2023-02-23 21:24:48,"Shellharbour",23.85,150.885944,-34.593712
"697",2023-02-23 21:34:49,"Shellharbour",23.85,150.885944,-34.593712
"698",2023-02-23 21:44:50,"Shellharbour",23.85,150.885944,-34.593712
"699",2023-02-23 21:54:51,"Shellharbour",23.89,150.885944,-34.593712
"700",2023-02-23 22:04:52,"Shellharbour",23.85,150.885944,-34.593712
"701",2023-02-23 22:14:53,"Shellharbour",23.85,150.885944,-34.593712
"702",2023-02-23 22:24:54,"Shellharbour",23.81,150.885944,-34.593712
"703",2023-02-23 22:34:55,"Shellharbour",23.81,150.885944,-34.593712
"704",2023-02-23 22:44:56,"Shellharbour",23.85,150.885944,-34.593712
"705",2023-02-23 22:54:57,"Shellharbour",23.85,150.885944,-34.593712
"706",2023-02-23 23:04:58,"Shellharbour",23.85,150.885944,-34.593712
"707",2023-02-23 23:14:59,"Shellharbour",23.85,150.885944,-34.593712
"708",2023-02-23 23:25:00,"Shellharbour",23.85,150.885944,-34.593712
"709",2023-02-23 23:35:01,"Shellharbour",23.81,150.885944,-34.593712
"710",2023-02-23 23:45:02,"Shellharbour",23.76,150.885944,-34.593712
"711",2023-02-23 23:55:03,"Shellharbour",23.81,150.885944,-34.593712
"712",2023-02-24 00:05:04,"Shellharbour",23.81,150.885944,-34.593712
"713",2023-02-24 00:15:05,"Shellharbour",23.81,150.885944,-34.593712
"714",2023-02-24 00:25:06,"Shellharbour",23.81,150.885944,-34.593712
"715",2023-02-24 00:35:07,"Shellharbour",23.76,150.885944,-34.593712
"716",2023-02-24 00:45:08,"Shellharbour",23.81,150.885944,-34.593712
"717",2023-02-24 00:55:09,"Shellharbour",23.76,150.885944,-34.593712
"718",2023-02-24 01:05:10,"Shellharbour",23.76,150.885944,-34.593712
"719",2023-02-24 01:15:11,"Shellharbour",23.76,150.885944,-34.593712
"720",2023-02-24 01:25:12,"Shellharbour",23.76,150.885944,-34.593712
"721",2023-02-24 01:35:13,"Shellharbour",23.81,150.885944,-34.593712
"722",2023-02-24 01:45:14,"Shellharbour",23.76,150.885944,-34.593712
"723",2023-02-24 01:55:15,"Shellharbour",23.76,150.885944,-34.593712
"724",2023-02-24 02:05:16,"Shellharbour",23.76,150.885944,-34.593712
